student_id,max_boost,reservation,rural,pre_boost_best,post_boost_best,uplift_magnitude,materially_helped
S00618,0.0925359440803199,SC,0,0.3023158430529229,0.338621135462383,0.036305292409460066,True
S00620,0.2458891900489657,OBC,1,0.331818711838628,0.5044722154824064,0.1726535036437784,True
S00622,0.2488549340846858,OBC,1,0.3410753207306805,0.4908952484075131,0.1498199276768326,True
S00624,0.2467795835841764,OBC,1,0.3263653865122605,0.4928079243954565,0.16644253788319602,True
S00626,0.0994422024085807,SC,0,0.3475052541292157,0.3560580476572077,0.008552793527992042,False
S00627,0.0990460200710399,SC,0,0.3085130527508614,0.3582012376258429,0.0496881848749815,True
S00630,0.0969580273878517,OBC,0,0.3106087610387751,0.3632514753169456,0.05264271427817052,True
S00632,0.0950827840925191,SC,0,0.3553129559778638,0.3625499668572794,0.00723701087941564,False
S00633,0.2326888508531191,ST,1,0.3345057061395933,0.4571185841142218,0.1226128779746285,True
S00634,0.2441811833016086,SC,1,0.2661419090083141,0.5031248572756362,0.23698294826732208,True
S00635,0.0996477155575555,SC,0,0.3315125364343951,0.3622230032740048,0.030710466839609707,True
S00638,0.0995670049922318,SC,0,0.3475049518929956,0.3620970275968965,0.01459207570390092,True
S00639,0.0941435567076726,OBC,0,0.317207787559441,0.3478358206364376,0.030628033076996575,True
S00640,0.0997148333848879,OBC,0,0.3295570011272144,0.3608887555484378,0.03133175442122338,True
S00643,0.2499128827248561,OBC,1,0.3142111408373413,0.5120066986911058,0.19779555785376451,True
S00644,0.0893467884315855,ST,0,0.3178799906763487,0.338759601772502,0.020879611096153272,True
S00645,0.0949501892775589,ST,0,0.3354050536572995,0.3584716578481143,0.0230666041908148,True
S00646,0.2340376447695078,OBC,1,0.3358698338104565,0.3925006717683039,0.0566308379578474,True
S00647,0.0989613633500299,OBC,0,0.2938043417740585,0.3630544403695191,0.06925009859546061,True
S00648,0.0990608881346807,OBC,0,0.303122403283657,0.3633258539430899,0.06020345065943289,True
S00649,0.0994131594146575,ST,0,0.3476535832449694,0.3646265497720073,0.01697296652703789,True
S00651,0.248208436354277,SC,1,0.2559828926403035,0.4758324388728595,0.21984954623255598,True
S00652,0.0949742375918193,SC,0,0.3576923294551838,0.3646519972971402,0.006959667841956396,False
S00655,0.0911991682735322,OBC,0,0.3326251312169719,0.3607704673990924,0.028145336182120506,True
S00659,0.0943662419775694,ST,0,0.3558453866708381,0.3648657065518869,0.009020319881048788,False
S00660,0.0993857773386603,SC,0,0.3061334191622912,0.3578652162072732,0.051731797044981986,True
S00661,0.0902787006708984,OBC,0,0.2885273401736921,0.3174049199624996,0.028877579788807506,True
S00663,0.1222035689731999,OBC,1,0.3147855517229472,0.4369891206961472,0.1222035689732,True
S00665,0.2458256801886769,OBC,1,0.3367032582668834,0.4735609339000063,0.1368576756331229,True
S00666,0.0977991259422756,OBC,0,0.3454729649625868,0.3635609789144529,0.0180880139518661,True
S00668,0.2473719868014417,ST,1,0.3392671971036925,0.4912384852448628,0.15197128814117028,True
S00671,0.099373830935211,SC,0,0.3346155196024026,0.3561335520921092,0.021518032489706573,True
S00680,0.2489333897566901,OBC,1,0.329131552529771,0.5002732784053744,0.1711417258756034,True
S00685,0.2401594288669987,SC,1,0.332485064864928,0.4828361105377349,0.15035104567280688,True
S00687,0.0993398329819907,OBC,0,0.3381863005087319,0.3608833400137993,0.022697039505067407,True
S00689,0.0962149929026794,OBC,0,0.321925733528173,0.3609080845299554,0.03898235100178238,True
S00690,0.0997962141117268,OBC,0,0.3141119938209804,0.3625466870000257,0.04843469317904531,True
S00694,0.0993065770458892,OBC,0,0.3179005509524663,0.3608899162093774,0.042989365256911105,True
S00700,0.2443832003532268,SC,1,0.2735472662691577,0.5024682226771298,0.22892095640797205,True
S00701,0.0971142377785283,OBC,0,0.3398713854270724,0.3643993512817899,0.024527965854717504,True
S00703,0.2457179990568587,OBC,1,0.322752525105648,0.4846948928710906,0.16194236776544257,True
S00704,0.2456466820689592,OBC,1,0.3282386034993075,0.5035591783264438,0.1753205748271363,True
S00707,0.0993836467105015,SC,0,0.312207437632094,0.3586203857701342,0.0464129481380402,True
S00709,0.0993790804117288,OBC,0,0.2939881272131995,0.3609464155421396,0.06695828832894007,True
S00717,0.0995498541509194,SC,0,0.3368060783371213,0.3643098607343654,0.027503782397244103,True
S00719,0.2433960692259437,OBC,1,0.3207929548256852,0.452382816593566,0.1315898617678808,True
S00723,0.2483338027572473,ST,1,0.272756116518832,0.5111500352227425,0.23839391870391047,True
S00724,0.0963479228723409,SC,0,0.3424325613064692,0.3624840260350792,0.02005146472860997,True
S00727,0.0999826258330091,SC,0,0.303785417520448,0.3633458343167546,0.05956041679630658,True
S00729,0.0991612250012782,SC,0,0.249088680707691,0.3322618510823205,0.08317317037462948,True
S00730,0.0980919642709912,OBC,0,0.3327707965444647,0.3607701067132101,0.027999310168745406,True
S00731,0.0902449181345193,OBC,0,0.3493598116852171,0.3607290302012754,0.011369218516058266,True
S00732,0.0986257837761005,OBC,0,0.3210615224899096,0.3638502040408023,0.042788681550892715,True
S00733,0.2241991122892619,ST,1,0.3483042355944907,0.4821935413827072,0.1338893057882165,True
S00736,0.2244132004722104,OBC,1,0.3407588854139161,0.4659829625702653,0.1252240771563492,True
S00737,0.2496572723324626,OBC,1,0.3086557142190989,0.5056553157406354,0.1969996015215365,True
S00741,0.0995744564721675,ST,0,0.3223977147736776,0.3608837662644686,0.038486051490790985,True
S00743,0.2484207896807952,OBC,1,0.3157879566761885,0.4867026316978222,0.1709146750216337,True
S00744,0.0949801162731446,OBC,0,0.3335824182762367,0.362334151923441,0.02875173364720429,True
S00745,0.095781706849513,OBC,0,0.2789108810281466,0.3420398755167412,0.0631289944885946,True
S00750,0.0977291173403319,OBC,0,0.3130652624998383,0.3633747322369656,0.0503094697371273,True
S00751,0.0988895770490345,OBC,0,0.2888284626192083,0.3436884387500659,0.05485997613085758,True
S00753,0.2448258134623137,ST,1,0.329026502050106,0.5069123506143697,0.1778858485642637,True
S00756,0.2239843926314901,ST,1,0.2197167204666359,0.3716727912704534,0.15195607080381748,True
S00760,0.2491944863629438,OBC,1,0.3005169085129112,0.4573506656351495,0.1568337571222383,True
S00763,0.2490168002950156,SC,1,0.3455589288707349,0.4750466722384481,0.12948774336771318,True
S00765,0.0974545596614461,OBC,0,0.3492822779061896,0.3608201435846545,0.011537865678464876,True
S00766,0.2481894543357956,OBC,1,0.3263090455353432,0.4928564118541608,0.1665473663188176,True
S00769,0.0926303206898707,OBC,0,0.349896568243851,0.3643182762941035,0.014421708050252502,True
S00773,0.2420784684258543,SC,1,0.3076669988963785,0.5027214278162347,0.19505442891985625,True
S00775,0.0981272005101405,OBC,0,0.3332344505023658,0.3625436901758533,0.02930923967348753,True
S00778,0.2397174319603497,OBC,1,0.3293827880268845,0.4688200215834264,0.13943723355654192,True
S00779,0.0966233051297111,OBC,0,0.3353644626296189,0.3608628927936743,0.025498430164055397,True
S00781,0.0611240243668533,SC,1,0.3206722657533731,0.3817962901202265,0.06112402436685338,True
S00787,0.0993152237939557,OBC,0,0.3362456190870446,0.3627253245867723,0.026479705499727724,True
S00788,0.0998734560040217,OBC,0,0.3235754357919657,0.356101817618986,0.032526381827020334,True
S00789,0.0997466991225945,ST,0,0.3220797709424863,0.3628766177117543,0.04079684676926798,True
S00790,0.0996353947849933,OBC,0,0.3172122486635335,0.3630287284459013,0.0458164797823678,True
S00791,0.2494082988389991,SC,1,0.3178054246428461,0.4809827401210221,0.163177315478176,True
S00793,0.0448328210581765,OBC,0,0.361554815142615,0.365032391280179,0.003477576137563998,False
S00794,0.0971255152550892,OBC,0,0.2947641895235924,0.3476879845012791,0.05292379497768668,True
S00799,0.2491923305724762,OBC,1,0.3215462822009368,0.4873336069491937,0.16578732474825691,True
S00806,0.2485486022034749,OBC,1,0.3475719055986898,0.4729154948727234,0.1253435892740336,True
S00807,0.0940488789815457,SC,0,0.3431614193705266,0.3635712937588432,0.020409874388316596,True
S00808,0.2466611360440013,ST,1,0.3140906489914284,0.4856578328806198,0.1715671838891914,True
S00809,0.095297004466428,SC,0,0.3337971874107848,0.3634125177376957,0.029615330326910883,True
S00811,0.2395575256670034,OBC,1,0.2482853341837465,0.48784285985075,0.2395575256670035,True
S00812,0.0856424033370217,OBC,0,0.3421138006293243,0.3496008847434335,0.007487084114109199,False
S00813,0.0975784940559651,SC,0,0.2835649717031245,0.3626072056530567,0.0790422339499322,True
S00814,0.099501377956577,SC,0,0.316734655357372,0.3608098142388991,0.04407515888152708,True
S00817,0.0990067482068644,OBC,0,0.2938640027948526,0.357446874118218,0.06358287132336543,True
S00819,0.0983908084555776,OBC,0,0.292642787701753,0.3372826139289306,0.044639826227177604,True
S00820,0.0925584992271335,SC,0,0.2991559454887529,0.3486026885021218,0.04944674301336888,True
S00825,0.0990854723880848,OBC,0,0.307627606666881,0.3427798746995249,0.03515226803264393,True
S00829,0.097754057233113,OBC,0,0.3321177734648027,0.3608026159980441,0.028684842533241384,True
S00830,0.098656219647759,SC,0,0.3491303430260168,0.3643950910101449,0.01526474798412808,True
S00831,0.0991440604405274,OBC,0,0.3384114125108513,0.3643567278931168,0.02594531538226552,True
S00832,0.2415578302732541,OBC,1,0.2911736315880824,0.4859052553361315,0.1947316237480491,True
S00834,0.0986648248897921,OBC,0,0.2936135706568124,0.3630488708747787,0.06943530021796634,True
S00838,0.0998101285350993,SC,0,0.3361422052130849,0.3642904791952416,0.02814827398215669,True
S00843,0.0958880882336603,OBC,0,0.3539509243573328,0.3629113896721762,0.008960465314843402,False
S00844,0.2492827013082424,OBC,1,0.333097703826942,0.4959209982454982,0.1628232944185562,True
S00845,0.0957398166864785,OBC,0,0.3515198121963609,0.3647394229475735,0.013219610751212585,True
S00849,0.2439308791454764,OBC,1,0.2565757566543816,0.4758967021039651,0.21932094544958353,True
S00854,0.2402155201896781,OBC,1,0.2848647629646331,0.4816720150487995,0.19680725208416638,True
S00855,0.0979584018083809,OBC,0,0.313999564842536,0.3609427132343838,0.04694314839184782,True
S00856,0.2423467913284359,OBC,1,0.2484372210120088,0.4829568181531933,0.2345195971411845,True
S00858,0.2468123622609015,ST,1,0.3438258134705397,0.4777776884717234,0.13395187500118372,True
S00859,0.0995910021857445,SC,0,0.3476576395195055,0.3622179108370168,0.014560271317511309,True
S00861,0.2492175099612361,OBC,1,0.3297608493000069,0.4760101321106845,0.14624928281067762,True
S00863,0.2476063567102518,ST,1,0.278713350468233,0.4841898738647898,0.2054765233965568,True
S00864,0.2482517293105723,OBC,1,0.3346767725020419,0.4643272529197103,0.12965048041766836,True
S00866,0.0976638497189924,SC,0,0.2903723080413627,0.3561037310983608,0.06573142305699808,True
S00867,0.2330122174581456,OBC,1,0.336491131209121,0.4871818376668232,0.15069070645770222,True
S00871,0.0999980161737312,SC,0,0.3041539683600544,0.3577572974786709,0.05360332911861648,True
S00873,0.0996326434254358,SC,0,0.3017016369371312,0.3632849990856859,0.0615833621485547,True
S00874,0.1772945039541313,SC,1,0.1956500600682019,0.3503151722911476,0.1546651122229457,True
S00875,0.1032480729610431,ST,1,0.3589971914893409,0.4073759920841504,0.04837880059480948,True
S00876,0.2389972489039551,OBC,1,0.304365478535487,0.479854897030664,0.17548941849517696,True
S00877,0.2422475645039835,OBC,1,0.3211069401365161,0.4869073007501385,0.1658003606136224,True
S00878,0.0992908129211108,OBC,0,0.3309570776206137,0.3493453325054637,0.018388254884849964,True
S00887,0.0996159540158633,OBC,0,0.2791897585166054,0.3613500695831528,0.08216031106654742,True
S00894,0.0984716541393238,OBC,0,0.3389674412632797,0.3607547630325523,0.02178732176927256,True
S00906,0.0979213778971092,OBC,0,0.3122167795672917,0.3587516612282372,0.04653488166094549,True
S00908,0.0985911517651374,ST,0,0.2635809267811167,0.3621720785462542,0.0985911517651375,True
S00913,0.0994091178074206,SC,0,0.2243589566011984,0.3056265818733264,0.08126762527212802,True
S00914,0.0939515795965728,SC,0,0.284303892770792,0.3561092750346025,0.0718053822638105,True
S00915,0.2468674082162872,SC,1,0.3586917634430676,0.506565415737916,0.14787365229484845,True
S00917,0.2494709426809159,OBC,1,0.3469781376142661,0.4842720398272316,0.1372939022129655,True
S00925,0.0985239175870627,SC,0,0.3004841194674406,0.3625076614637393,0.062023541996298726,True
S00928,0.2154636178410863,OBC,1,0.3327369305324759,0.4770341579395627,0.14429722740708684,True
S00931,0.075647149623029,SC,0,0.3369755534702678,0.3614862213163119,0.02451066784604411,True
S00932,0.2495472390727489,ST,1,0.3358441309958151,0.4782922594953378,0.1424481284995227,True
S00933,0.1846541480407845,OBC,1,0.3505674300443065,0.4568539052527939,0.10628647520848739,True
S00935,0.0975822253303483,OBC,0,0.2971496010317615,0.3627272148653681,0.06557761383360655,True
S00936,0.0953599472350925,OBC,0,0.3461525309403535,0.3561118593680629,0.009959328427709413,False
S00940,0.0997741436690179,SC,0,0.311874120603734,0.3561325951466191,0.04425847454288512,True
S00942,0.0814631464275151,OBC,0,0.3176278367197859,0.3455808704849565,0.02795303376517061,True
S00946,0.0898189617542573,SC,0,0.3246438640653685,0.3561235479582298,0.03147968389286132,True
S00947,0.2417675332105603,ST,1,0.3003507238335957,0.4998545005811934,0.19950377674759773,True
S00949,0.0230627189231072,OBC,0,0.2887472878521968,0.311810006775304,0.02306271892310724,True
S00950,0.2472665734844868,OBC,1,0.307964214225645,0.4854881304801633,0.1775239162545183,True
S00952,0.2489870410334446,SC,1,0.3143326124546001,0.4844498091591176,0.17011719670451753,True
S00954,0.2444855523522772,SC,1,0.3399689098995579,0.5043431505903402,0.16437424069078227,True
S00956,0.2495694616780921,SC,1,0.3574516943109627,0.486689253724747,0.1292375594137843,True
S00958,0.0952448225744156,OBC,0,0.3291353950503637,0.3577081535306489,0.028572758480285176,True
S00959,0.2497452879577276,ST,1,0.3030112898882819,0.4854754202833459,0.18246413039506398,True
S00962,0.2479800880310287,OBC,1,0.3322213634676407,0.4861137813044019,0.15389241783676122,True
S00964,0.2499037856408533,OBC,1,0.3414475465529324,0.4782027898887759,0.1367552433358435,True
S00965,0.2442212011010931,ST,1,0.3237335123576112,0.4826778426794814,0.15894433032187016,True
S00972,0.0983284404652805,SC,0,0.3284874496270869,0.3640670013355396,0.03557955170845267,True
S00973,0.2368788379717267,SC,1,0.3096498456911165,0.4462368274550766,0.1365869817639601,True
S00974,0.0920614422505511,SC,0,0.3491870126820525,0.3646713176976129,0.015484305015560418,True
S00975,0.2474573371925882,ST,1,0.3192173753349347,0.4798316690102288,0.16061429367529406,True
S00982,0.0980940980480281,OBC,0,0.2472698177270247,0.3335578174398961,0.0862879997128714,True
S00983,0.2421830025593519,OBC,1,0.2962044094082893,0.4730117545449363,0.17680734513664703,True
S00985,0.0985857816101601,OBC,0,0.3587174893594507,0.3627474625059809,0.004029973146530197,False
S00987,0.2488293605197846,SC,1,0.3282616803001055,0.461093952003079,0.13283227170297351,True
S00991,0.0906223610511846,ST,0,0.3271880818279657,0.3624117208202693,0.035223638992303574,True
S00993,0.0994309416786343,OBC,0,0.318346797183026,0.3571955562779809,0.03884875909495489,True
S00997,0.2255946616633181,ST,1,0.338159172546686,0.4900851011769138,0.1519259286302278,True
S00998,0.097839109232942,OBC,0,0.3117596374345647,0.3624636789854025,0.0507040415508378,True
S00999,0.2483766061103665,OBC,1,0.3275001138742166,0.4972542506260708,0.1697541367518542,True
S01002,0.0985028019578378,OBC,0,0.3261986017000333,0.3560710011880026,0.029872399487969326,True
S01006,0.0999776992297729,SC,0,0.3315777707618991,0.3611730980544562,0.029595327292557094,True
S01007,0.0734047526101332,OBC,0,0.350410083648362,0.3622655531527604,0.011855469504398364,True
S01010,0.2452120210884439,OBC,1,0.3135880441894093,0.4946042474273371,0.18101620323792783,True
S01014,0.247070080153126,OBC,1,0.2952561578517259,0.4891151064290854,0.19385894857735952,True
S01020,0.2420507561965939,OBC,1,0.3168835010220812,0.479086805464978,0.16220330444289682,True
S01022,0.2417402956457083,OBC,1,0.3581433373762924,0.4721924405387211,0.11404910316242872,True
S01024,0.099080837066604,OBC,0,0.2582726097268953,0.3545281153310264,0.0962555056041311,True
S01026,0.2432878933069479,OBC,1,0.2443720948522292,0.4876599881591771,0.24328789330694792,True
S01027,0.2489955945043762,OBC,1,0.3243904704631326,0.4860649837255229,0.16167451326239035,True
S01028,0.2435021548064826,ST,1,0.3166641240602527,0.4766577975057925,0.15999367344553983,True
S01033,0.0918710241662384,OBC,0,0.3115095045521775,0.3608697103356497,0.049360205783472166,True
S01034,0.2473068692088347,OBC,1,0.3627965180578953,0.4972687313713617,0.13447221331346637,True
S01036,0.2420649952889322,ST,1,0.33856365484629,0.476907892922624,0.138344238076334,True
S01038,0.2495409550913561,ST,1,0.3194953107012688,0.4920164969385451,0.1725211862372763,True
S01041,0.2460442456507565,OBC,1,0.3097738983121479,0.4775195519731232,0.16774565366097527,True
S01044,0.2414615795904169,SC,1,0.3447873413860339,0.5058164609772287,0.16102911959119476,True
S01048,0.248582701670664,ST,1,0.3336074201526474,0.4958254762216417,0.1622180560689943,True
S01049,0.2442005609547165,OBC,1,0.3118100977611996,0.4828118996138232,0.1710018018526236,True
S01050,0.0994421174772854,ST,0,0.2807286641498394,0.3156223638896268,0.0348936997397874,True
S01051,0.0992836220439833,SC,0,0.3391787567736403,0.3589620696099642,0.019783312836323896,True
S01052,0.2412609780861871,OBC,1,0.343853291655766,0.4997899580820076,0.1559366664262416,True
S01055,0.0987878109456697,OBC,0,0.3108063335443736,0.3486041385774568,0.03779780503308322,True
S01059,0.0999953174649837,ST,0,0.3141905282854775,0.3628293514994196,0.048638823213942084,True
S01060,0.0926780364923216,SC,0,0.3272208077887388,0.3633512472921587,0.036130439503419876,True
S01061,0.2438981367641234,ST,1,0.3043461832234096,0.4866434192541471,0.1822972360307375,True
S01062,0.0931848865128784,OBC,0,0.3367225652377211,0.3609150185707677,0.024192453333046593,True
S01064,0.0802493805503742,OBC,0,0.2412461140212356,0.3214954945716099,0.08024938055037431,True
S01065,0.0970787362622317,SC,0,0.343189007584206,0.3644962080776271,0.021307200493421108,True
S01066,0.2487281359862098,OBC,1,0.3119029387573064,0.4771240531955225,0.16522111443821608,True
S01067,0.2480777726980677,SC,1,0.2845956597669777,0.4802067892154501,0.19561112944847242,True
S01068,0.2492585051387753,SC,1,0.3318330491779812,0.4803470989459443,0.14851404976796312,True
S01072,0.0976175006288847,OBC,0,0.2518116968264166,0.3373113444132538,0.0854996475868372,True
S01073,0.0944215045382531,SC,0,0.3339445022232182,0.3640785406123421,0.03013403838912393,True
S01074,0.099362475823895,OBC,0,0.3224046406209276,0.363889415895691,0.04148477527476341,True
S01075,0.0997911306997537,OBC,0,0.3228765538581096,0.3638635847738536,0.040987030915744016,True
S01076,0.2474818013164759,OBC,1,0.3572614163960651,0.4860714135485317,0.12880999715246655,True
S01077,0.2488294897278883,OBC,1,0.365133622562145,0.493424551402319,0.128290928840174,True
S01079,0.2469875609164863,OBC,1,0.3124789835456731,0.4805537960207058,0.1680748124750327,True
S01081,0.2475543568374343,SC,1,0.326095761692165,0.4899380192215449,0.16384225752937992,True
S01082,0.0941444506956101,OBC,0,0.3305289036548876,0.3493355248930405,0.01880662123815291,True
S01083,0.0997924856013236,OBC,0,0.3519287220144861,0.3647513609238993,0.012822638909413209,True
S01085,0.039249221230291,ST,1,0.2609401294532483,0.2752051122997213,0.014264982846472984,True
S01088,0.0939103720504777,OBC,0,0.3399060192385951,0.3487837347703872,0.008877715531792119,False
S01090,0.2443827792810353,SC,1,0.3614278160415811,0.5036054761088237,0.14217766006724258,True
S01093,0.0996178319188259,OBC,0,0.247823264735559,0.3474410966543849,0.0996178319188259,True
S01094,0.2292464206425455,SC,1,0.3191960184757932,0.4399748498491157,0.12077883137332251,True
S01096,0.099159557343243,ST,0,0.3267543280600201,0.3640164034694079,0.03726207540938781,True
S01098,0.2476100041430353,OBC,1,0.3329449945709627,0.4915644844905349,0.1586194899195722,True
S01100,0.099341295407918,SC,0,0.3200351016582359,0.3609156728457261,0.04088057118749022,True
S01103,0.248998153360014,OBC,1,0.2671478679048017,0.471227870227752,0.20408000232295026,True
S01108,0.0963987389527698,OBC,0,0.2614643811299988,0.3380526480853005,0.07658826695530169,True
S01110,0.2456960853535693,ST,1,0.3291476901913325,0.4691093869800942,0.1399616967887617,True
S01111,0.0881180375993396,OBC,0,0.3543637151311137,0.3624949017673564,0.008131186636242682,False
S01112,0.0995655612579923,SC,0,0.2829005714989641,0.3445358956902846,0.061635324191320506,True
S01120,0.0882298600724532,OBC,0,0.2415329478347858,0.3271162625434904,0.08558331470870462,True
S01123,0.2485626173912526,OBC,1,0.3454284458025479,0.4781266395492707,0.13269819374672281,True
S01124,0.2328848602134156,SC,1,0.2550777761820433,0.4879626363954589,0.2328848602134156,True
S01131,0.097863209364829,SC,0,0.2909841910206933,0.3484297266756201,0.05744553565492683,True
S01132,0.086505225598254,SC,0,0.3240053321553808,0.3491860981039239,0.025180765948543127,True
S01134,0.0987533944061532,OBC,0,0.2957255967262752,0.3447433282103021,0.04901773148402694,True
S01135,0.0978927609779635,OBC,0,0.3368027416436884,0.3641595659503381,0.027356824306649707,True
S01137,0.0999181198871257,OBC,0,0.3028287807597684,0.3628870170285747,0.0600582362688063,True
S01138,0.0966708210821945,OBC,0,0.3520431738128814,0.3607223858552714,0.008679212042389972,False
S01139,0.2439100950011652,OBC,1,0.3542285105046279,0.4879752643369693,0.13374675383234141,True
S01141,0.2405413073239936,OBC,1,0.332276056777845,0.498773762065887,0.16649770528804203,True
S01143,0.2499029859943347,OBC,1,0.3201105318188591,0.4888095906617781,0.16869905884291897,True
S01145,0.1661610051762017,ST,1,0.3496133665129183,0.4055192311705525,0.0559058646576342,True
S01148,0.0989998364810371,OBC,0,0.3250719775223522,0.3639672878453748,0.038895310323022625,True
S01149,0.2461023771225782,OBC,1,0.30653962806743,0.4775703154437957,0.17103068737636568,True
S01151,0.0999973077455967,OBC,0,0.295906094916523,0.3608858669042224,0.06497977198769944,True
S01153,0.2143030320075792,SC,1,0.3332324561542708,0.4351039921345535,0.1018715359802827,True
S01154,0.099692638908858,ST,0,0.3527170249978174,0.3621450736445625,0.009428048646745124,False
S01155,0.098735245011857,SC,0,0.3077225901455213,0.3592367073439408,0.05151411719841953,True
S01169,0.0996588679324358,ST,0,0.348080381742871,0.3621304080572256,0.014050026314354591,True
S01170,0.0991785142569812,OBC,0,0.3177723605974787,0.3492308283257851,0.031458467728306405,True
S01172,0.0992023859666084,OBC,0,0.3116256172963517,0.3390747305574014,0.027449113261049707,True
S01173,0.0988062915127781,SC,0,0.3094713049298471,0.3635118317721251,0.054040526842278,True
S01175,0.0950624117705738,OBC,0,0.3219100088939313,0.3626885141940789,0.040778505300147594,True
S01177,0.2361888126872254,SC,1,0.3245527680315494,0.488402702006993,0.16384993397544356,True
S01179,0.2494669355463659,SC,1,0.3441602437332166,0.4986503371219848,0.15449009338876823,True
S01180,0.2299577152404772,OBC,1,0.3224543455734383,0.4787744732583484,0.1563201276849101,True
S01183,0.2455298982074144,ST,1,0.2868877793081563,0.4817452744961897,0.1948574951880334,True
S01184,0.2497494851353386,SC,1,0.2733734417819373,0.4946800168893148,0.2213065751073775,True
S01186,0.0970751084438329,OBC,0,0.3509050128243601,0.3608508795228752,0.009945866698515105,False
S01190,0.2456118338388455,ST,1,0.3290631574263622,0.4738645455648669,0.14480138813850468,True
S01194,0.2493546936916122,ST,1,0.325722830135414,0.4876457380643634,0.16192290792894942,True
S01195,0.2480998621898981,SC,1,0.3346023137901762,0.4489259431871154,0.11432362939693919,True
S01197,0.2368608203109979,OBC,1,0.2820771973818315,0.4847808146054239,0.20270361722359237,True
S01200,0.0999897734147303,OBC,0,0.3062013823999919,0.360936969013133,0.054735586613141096,True
S01201,0.2466038486644847,SC,1,0.3145608182597981,0.4734873520427265,0.15892653378292843,True
S01204,0.2399012516488009,OBC,1,0.3331135731504911,0.4924504328176113,0.1593368596671202,True
S01205,0.0998959362019497,OBC,0,0.3177751299139699,0.3637542589814519,0.04597912906748203,True
S01207,0.2150711295297148,SC,1,0.3409157754987685,0.4571331316100367,0.11621735611126821,True
S01208,0.2319745142673009,OBC,1,0.2230981469738984,0.4477402455245203,0.2246420985506219,True
S01209,0.2399550527949318,ST,1,0.3180318615443064,0.4836761841881631,0.1656443226438567,True
S01210,0.2463234130199224,OBC,1,0.2937289547248837,0.4994650613082894,0.2057361065834057,True
S01213,0.0965992753758071,OBC,0,0.3490353217614296,0.3623667490454906,0.013331427284061004,True
S01214,0.0938706981718923,SC,0,0.3410451259490629,0.3608292752551044,0.0197841493060415,True
S01216,0.243415525837949,OBC,1,0.3497502560303126,0.4502624274290301,0.10051217139871749,True
S01218,0.0990655529467242,OBC,0,0.2862120945772986,0.3475474421974142,0.061335347620115555,True
S01219,0.0518276551675691,ST,0,0.2422928851911572,0.2760275758141604,0.03373469062300319,True
S01220,0.2277691027064734,OBC,1,0.3483292506521933,0.4865466277384256,0.13821737708623233,True
S01222,0.2476561968758788,OBC,1,0.3288381299012815,0.4812492603819488,0.15241113048066735,True
S01224,0.2470977430283624,SC,1,0.3350661169238369,0.4917212342801392,0.15665511735630228,True
S01225,0.2463818321268973,OBC,1,0.3017635919775898,0.4593090562383428,0.157545464260753,True
S01228,0.2479373857459682,OBC,1,0.267922346169098,0.470755593574525,0.20283324740542702,True
S01230,0.2398756297484551,ST,1,0.3306514147051971,0.4744251713656627,0.1437737566604656,True
S01232,0.0999837038577224,OBC,0,0.2805921521439517,0.3433176843502129,0.0627255322062612,True
S01237,0.1691918940558989,OBC,1,0.3334703263509352,0.4278551918543998,0.09438486550346459,True
S01238,0.2461083232772308,OBC,1,0.3552055759368582,0.4893475705281315,0.1341419945912733,True
S01239,0.2445706076612495,SC,1,0.3492403041645631,0.4981801447835225,0.14893984061895943,True
S01240,0.0989169495531829,SC,0,0.3326679698707472,0.3560732130186741,0.023405243147926913,True
S01241,0.0978061515050789,OBC,0,0.3315343224389361,0.3607858769453306,0.029251554506394495,True
S01242,0.2490375945152911,OBC,1,0.3246180853848619,0.4935197764090487,0.16890169102418678,True
S01246,0.2474115546623192,OBC,1,0.3357787112776149,0.5024866660440552,0.16670795476644035,True
S01247,0.0991129790517672,OBC,0,0.3332939264476803,0.3568920652528755,0.02359813880519518,True
S01248,0.2461097809608191,SC,1,0.3035551112581333,0.4741631960275884,0.1706080847694551,True
S01249,0.2474410433929859,ST,1,0.3143302342081584,0.468185676361204,0.15385544215304559,True
S01251,0.094583112252001,OBC,0,0.3207320359994604,0.3587922390182925,0.03806020301883212,True
S01254,0.2454233092902961,OBC,1,0.2777933722281065,0.4784426570337352,0.20064928480562866,True
S01255,0.2492740382484103,ST,1,0.3085902473524333,0.4898015636253156,0.18121131627288228,True
S01256,0.0959738279951163,SC,0,0.335116568546388,0.360467996796409,0.025351428250021013,True
S01260,0.2487087345126292,ST,1,0.3481346998409897,0.4829826900160884,0.1348479901750987,True
S01261,0.0996603277073984,OBC,0,0.353659742686264,0.360878730331814,0.007218987645550012,False
S01263,0.2471140114852864,OBC,1,0.324854890519877,0.4882501514184111,0.16339526089853412,True
S01265,0.0988655482307159,SC,0,0.308343475220343,0.3598266913581118,0.051483216137768795,True
S01266,0.2494561587383982,OBC,1,0.359499475557998,0.4908793803111684,0.1313799047531704,True
S01268,0.2496248235571171,OBC,1,0.3505979814839043,0.4601503511190789,0.10955236963517462,True
S01269,0.247668631038997,OBC,1,0.3460161933993527,0.4759532788067681,0.1299370854074154,True
S01273,0.0997360834031879,ST,0,0.3276253346301996,0.3629761726435921,0.035350838013392505,True
S01274,0.096655861507304,OBC,0,0.2547807084269674,0.3372973312631059,0.08251662283613853,True
